Brand,Date,Campaign Start Date,Campaign End Date,Publisher,Campaign Name,DCM Campaign ID,Creative Name,Consumer Target (Age),Consumer Target (Gender),Consumer Target (Ethnicity),Placement Name,DCM Placement ID,Placement Type,Unit Size,Planned Impressions, Delivered Impressions,Delivered Unique Impressions,Frequency,Delivered Clicks,CTR,% Viewable Impressions,Click to Play or Autoplay,Video Views - Total,Video Views - First Quartile,Video Views - Mid Quartile,Video Views - Third Quartile,Video Views - Completions,VCR,Cost Method,Placement Rate,Delivered Spend
Smirnoff,12/6/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_Slate_Ted Danson Seq 3x,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW4,,,,,,,,0,0,,,,,,,638,,8.14,,5.19
Smirnoff,12/6/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_Slate_Ted Danson Seq 3x v2,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW4,,,,,,,,4,0.0016,,,,,,,2521,,8.14,,20.52
Smirnoff,12/7/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_Slate_Ted Danson Seq 3x v2,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW4,,,,,,,,0,0,,,,,,,5391,,8.14,,43.88
Smirnoff,12/8/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_Slate_Ted Danson Seq 3x v2,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW4,,,,,,,,2,0.0004,,,,,,,5291,,8.14,,43.07
Smirnoff,12/9/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_Slate_Ted Danson Seq 3x v2,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW4,,,,,,,,0,0,,,,,,,5286,,8.14,,43.03
Smirnoff,12/10/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,01_Slate_Ted Danson Seq 3x v2,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Slate_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW4,,,,,,,,0,0,,,,,,,5423,,8.14,,44.14
Smirnoff,12/11/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,42957,,,33,0.0008,,,42957,,,,42343,0.9857,27.05,,1145.38
Smirnoff,12/12/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,63776,,,37,0.0006,,,63776,,,,62795,0.9846,27.05,,1698.6
Smirnoff,12/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,32339,,,21,0.0007,,,32339,,,,31850,0.9849,27.05,,861.54
Smirnoff,12/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,17101,,,10,0.0006,,,17101,,,,16801,0.9825,27.05,,454.47
Smirnoff,12/15/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,11340,,,10,0.0009,,,11340,,,,11161,0.9842,27.05,,301.91
Smirnoff,12/16/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,23930,,,14,0.0006,,,23930,,,,23640,0.9879,27.05,,639.46
Smirnoff,12/17/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,24040,,,19,0.0008,,,24040,,,,23722,0.9868,27.05,,641.68
Smirnoff,12/11/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,54534,,,18,0.0003,,,54534,,,,53974,0.9897,27.05,,1460
Smirnoff,12/12/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,104093,,,38,0.0004,,,104093,,,,103146,0.9909,27.05,,2790.1
Smirnoff,12/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,40475,,,28,0.0007,,,40475,,,,40046,0.9894,27.05,,1083.24
Smirnoff,12/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,18745,,,13,0.0007,,,18745,,,,18505,0.9872,27.05,,500.56
Smirnoff,12/15/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,12657,,,10,0.0008,,,12657,,,,12517,0.9889,27.05,,338.58
Smirnoff,12/16/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,27371,,,15,0.0006,,,27371,,,,27087,0.9896,27.05,,732.7
Smirnoff,12/17/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>A21-64 Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW0,,,,,27790,,,16,0.0006,,,27790,,,,27474,0.9886,27.05,,743.17
Smirnoff,12/11/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,,18908,,,21,0.0011,,,18908,,,,18606,0.984,32.46,,603.95
Smirnoff,12/12/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,,30748,,,36,0.0012,,,30748,,,,30193,0.982,32.46,,980.06
Smirnoff,12/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,,17081,,,22,0.0013,,,17081,,,,16825,0.985,32.46,,546.14
Smirnoff,12/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,,10153,,,12,0.0012,,,10153,,,,10000,0.9849,32.46,,324.6
Smirnoff,12/15/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,,3886,,,4,0.0011,,,3886,,,,3808,0.9799,32.46,,123.61
Smirnoff,12/16/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,,7162,,,4,0.0006,,,7162,,,,7074,0.9877,32.46,,229.62
Smirnoff,12/17/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 1_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRM,,,,,10062,,,11,0.0011,,,10062,,,,9895,0.9834,32.46,,321.19
Smirnoff,12/11/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,,17665,,,7,0.0004,,,17665,,,,17493,0.9903,32.46,,567.82
Smirnoff,12/12/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,,29026,,,20,0.0007,,,29026,,,,28590,0.985,32.46,,928.03
Smirnoff,12/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,,16252,,,8,0.0005,,,16252,,,,16107,0.9911,32.46,,522.83
Smirnoff,12/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,,9594,,,3,0.0003,,,9594,,,,9487,0.9888,32.46,,307.95
Smirnoff,12/15/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,,3576,,,2,0.0006,,,3576,,,,3542,0.9905,32.46,,114.97
Smirnoff,12/16/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,,6877,,,1,0.0001,,,6877,,,,6823,0.9921,32.46,,221.47
Smirnoff,12/17/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 2_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRN,,,,,9530,,,3,0.0003,,,9530,,,,9449,0.9915,32.46,,306.71
Smirnoff,12/11/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,,16033,,,5,0.0003,,,16033,,,,15868,0.9897,32.46,,515.08
Smirnoff,12/12/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,,27042,,,8,0.0003,,,27042,,,,26623,0.9845,32.46,,864.18
Smirnoff,12/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,,15000,,,3,0.0002,,,15000,,,,14867,0.9911,32.46,,482.58
Smirnoff,12/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,,8505,,,1,0.0001,,,8505,,,,8429,0.9911,32.46,,273.61
Smirnoff,12/15/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,,3203,,,0,0,,,3203,,,,3176,0.9916,32.46,,103.09
Smirnoff,12/16/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,,6183,,,2,0.0003,,,6183,,,,6131,0.9916,32.46,,199.01
Smirnoff,12/17/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,HULU.COM>Run of Site>N/A (:15s)>SS>Video Player:  Short Form>Multiple Devices>Sequential Targeting Video 3_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PK6CRP,,,,,8536,,,3,0.0004,,,8536,,,,8469,0.9922,32.46,,274.9
Smirnoff,12/11/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,,4967,,,1,0.0002,,,4967,,,,4920,0.9905,35.71,,175.69
Smirnoff,12/12/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,,10728,,,6,0.0006,,,10728,,,,10601,0.9882,35.71,,378.56
Smirnoff,12/13/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,,3619,,,1,0.0003,,,3619,,,,3578,0.9887,35.71,,127.77
Smirnoff,12/14/2017,10/1/2017,12/31/2017,Hulu,DAN_Carat_Smirnoff_INT Ted Danson_Seq 3x_10/1-12/31,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,HULU.COM>Run of Site>N/A (:30s)>SS>Video Player:  Short Form>Multiple Devices>ROS Sequential Targeting 3x Video Commercial_|US-General-General-Hulu-In-Stream-Video-General-TBD-EN-General>PJVFW3,,,,,1959,,,2,0.001,,,1959,,,,1936,0.9883,35.71,,69.13
